Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,lon,lat
09/07/2010 05:30:00 PM,022XX N GENEVA TER,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,43,7,2010,-87.643826178,41.923034428
02/20/2022 09:00:00 AM,013XX W FULLERTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),2,7,2022,-87.661433463,41.925246375
05/11/2003 04:00:00 AM,045XX S LAKE PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,39,2003,-87.595678052,41.812583891
05/24/2009 09:00:00 PM,026XX N MONITOR AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,19,2009,-87.772212071,41.927995396
08/19/2007 03:00:00 PM,080XX S MERRILL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,46,2007,-87.572285187,41.74938132
07/17/2012 10:17:54 AM,056XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),16,63,2012,-87.683959593,41.790959544
08/24/2020 03:30:00 PM,073XX S SOUTH CHICAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,5,69,2020,-87.599961434,41.761847539
05/21/2001 02:00:00 PM,037XX N KEELER AV,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,NA,NA,2001,-87.732190841,41.948969998
10/21/2004 05:00:00 PM,083XX S LA SALLE ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),21,44,2004,-87.628031524,41.742678694
05/18/2018 05:00:00 PM,021XX N CAMPBELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,22,2018,-87.689274745,41.92103711
08/02/2011 02:05:00 AM,018XX N WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,22,2011,-87.687346546,41.915120698
01/19/2023 10:00:00 PM,002XX W 69TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),6,69,2023,-87.631888748,41.769044859
10/22/2024 06:50:00 AM,081XX S ESCANABA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,46,2024,-87.554032459,41.747804488
10/01/2014 08:15:00 AM,0000X W 87TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),21,44,2014,-87.627768243,41.736269116
12/26/2001 08:30:00 PM,009XX N LONG AV,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,NA,NA,2001,-87.760588548,41.89758402
06/03/2012 10:00:00 AM,016XX N LA SALLE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2012,-87.63315535,41.911600527
01/17/2012 02:00:00 PM,040XX W GLADYS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,26,2012,-87.726128315,41.876172003
08/02/2009 08:30:00 AM,035XX W BARRY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35,21,2009,-87.716605585,41.937405528
09/29/2022 10:30:00 PM,028XX S RIDGEWAY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2022,-87.718340715,41.840112168
03/14/2024 05:15:00 PM,051XX S COTTAGE GROVE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,41,2024,-87.60636655,41.800966905
07/13/2012 07:40:00 AM,036XX W 68TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13,65,2012,-87.713582543,41.768779119
07/30/2022 11:10:00 AM,003XX E 21ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,33,2022,-87.620125605,41.854335843
12/02/2004 12:15:00 AM,015XX W CORTLAND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,22,2004,-87.665605707,41.916645612
04/09/2004 03:00:00 AM,044XX S KILPATRICK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,23,56,2004,-87.740836884,41.812230578
05/17/2007 11:00:00 PM,100XX S WOODLAWN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),8,50,2007,-87.592464611,41.7128602
01/11/2010 10:00:00 PM,032XX W 66TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,66,2010,-87.703963046,41.772590799
07/26/2023 12:00:00 AM,018XX S AVERS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2023,-87.721119775,41.855788527
02/11/2024 03:00:00 AM,120XX S STEWART AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,53,2024,-87.632202911,41.675471035
07/28/2020 06:00:00 PM,017XX N KEELER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,20,2020,-87.731295773,41.912423207
09/18/2023 05:45:00 AM,014XX N CLAREMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2023,-87.685925328,41.907420613
07/15/2023 01:00:00 AM,055XX S CORNELL AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,5,41,2023,-87.585397931,41.794759204
02/20/2012 07:30:00 PM,017XX N KOSTNER AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),31,23,2012,-87.736181,41.912149595
05/13/2019 12:30:00 AM,003XX N LATROBE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2019,-87.756497517,41.886065157
03/18/2006 12:00:00 AM,069XX N RIDGE BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50,2,2006,-87.681559661,42.008218169
03/16/2013 04:00:00 PM,016XX N LOTUS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2013,-87.761795373,41.910122974
10/07/2002 02:00:00 PM,025XX N LAVERGNE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2002,-87.751303301,41.926258498
10/05/2002 11:00:00 PM,076XX S OGLESBY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2002,-87.567547967,41.756685354
06/10/2015 08:00:00 PM,069XX S PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13,65,2015,-87.722453523,41.766472019
05/11/2012 05:30:00 PM,037XX S WOOD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,59,2012,-87.670289239,41.826153679
12/03/2007 07:59:40 AM,090XX S UNIVERSITY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,47,2007,-87.596195227,41.730620702
04/26/2001 02:00:00 PM,038XX W OGDEN AV,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,NA,NA,2001,-87.720638749,41.852728856
11/27/2003 04:30:00 AM,093XX S CORNELL AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,8,48,2003,-87.583788919,41.72570771
12/08/2021 10:00:00 PM,005XX W STRATFORD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46,6,2021,-87.642897153,41.945805856
09/01/2020 04:50:00 AM,048XX N HERMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,47,3,2020,-87.672617177,41.969583674
03/22/2010 12:30:00 AM,058XX S MASSASOIT AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,23,56,2010,-87.765716384,41.78627723
07/29/2004 12:00:00 AM,020XX E 69TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2004,-87.575874559,41.769806136
05/09/2024 07:40:00 PM,056XX S JUSTINE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,67,2024,-87.663283758,41.791436319
08/01/2002 06:30:00 AM,084XX S YATES BLVD,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME","SCHOOL, PUBLIC, GROUNDS",7,46,2002,-87.566089637,41.742191208
08/22/2022 05:30:00 PM,064XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,AUTO / BOAT / RV DEALERSHIP,16,66,2022,-87.683570601,41.776461994
12/30/2009 09:00:00 PM,003XX W 23RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,34,2009,-87.636122571,41.850915932
03/30/2023 07:00:00 AM,061XX S GREENWOOD AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,20,42,2023,-87.59950258,41.783134823
01/05/2002 08:00:00 AM,055XX S ALBANY AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2002,-87.701095459,41.79282794
06/22/2003 07:30:00 AM,080XX S MORGAN ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,21,71,2003,-87.648825527,41.74825465
02/24/2009 05:00:00 PM,012XX W 18TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,25,31,2009,-87.657171844,41.857940844
11/08/2014 08:00:00 PM,012XX N ARTESIAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,24,2014,-87.688282058,41.903945954
03/29/2006 06:30:00 PM,063XX S LOWE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,16,68,2006,-87.640849396,41.779124124
03/25/2001 08:00:00 AM,011XX S RACINE AV,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,NA,NA,2001,-87.656838644,41.867263853
09/23/2008 08:30:00 AM,099XX S THROOP ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,21,73,2008,-87.655589372,41.712794285
12/27/2004 06:00:00 PM,004XX E 62ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,42,2004,-87.614063137,41.78208803
05/16/2023 10:30:00 PM,076XX S MORGAN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,71,2023,-87.649019949,41.755481563
10/12/2001 11:30:00 PM,033XX W ARDMORE AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.712078055,41.986554604
08/24/2010 10:00:00 PM,065XX W IRVING PARK RD,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,38,17,2010,-87.790085007,41.952856198
08/20/2002 01:00:00 PM,026XX S CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,30,2002,-87.695199039,41.844162699
11/27/2015 11:51:00 PM,044XX W JACKSON BLVD,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,VACANT LOT/LAND,28,26,2015,-87.73643533,41.876953263
07/30/2009 12:00:00 AM,005XX E 75TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2009,-87.612241586,41.75845922
01/25/2023 08:00:00 PM,090XX S BRANDON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,10,46,2023,-87.546954283,41.731147737
12/05/2001 04:50:00 AM,027XX N KILDARE AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.734184409,41.931178659
07/30/2004 12:30:00 AM,0000X E 11TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,32,2004,-87.624879125,41.86929399
08/16/2013 09:00:00 AM,020XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2013,-87.746155456,41.918191694
03/23/2022 12:00:00 AM,130XX S ELLIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,54,2022,-87.597599601,41.657902256
02/07/2011 05:15:00 PM,008XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2011,-87.648928151,41.879190136
02/23/2023 03:00:00 AM,035XX W 79TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,18,70,2023,-87.710527379,41.749612836
07/25/2017 09:00:00 PM,030XX S ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,30,2017,-87.702406841,41.838200809
11/16/2021 06:00:00 PM,041XX W VAN BUREN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,26,2021,-87.729074765,41.875221568
06/02/2013 12:00:00 PM,012XX W SCHOOL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),44,6,2013,-87.65967712,41.941646517
06/09/2018 09:37:00 PM,013XX W WASHBURNE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2,28,2018,-87.659916448,41.86609917
11/15/2004 10:00:00 PM,036XX S SEELEY AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,11,59,2004,-87.676437906,41.828005714
07/06/2003 04:00:00 PM,026XX S DRAKE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2003,-87.713555026,41.843942138
05/05/2010 08:00:00 PM,102XX S PRINCETON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2010,-87.63072823,41.70772714
04/01/2007 08:01:00 PM,026XX W 15TH ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,28,29,2007,-87.691634988,41.861099623
01/23/2004 09:00:00 PM,023XX S CHRISTIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2004,-87.708829783,41.849045571
10/26/2006 10:00:00 PM,063XX S MARSHFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,67,2006,-87.665468981,41.77874847
10/31/2002 08:00:00 PM,081XX S LUELLA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,46,2002,-87.569815821,41.747166752
09/13/2011 04:30:00 AM,020XX W GREENLEAF AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2011,-87.681761569,42.010066152
06/05/2010 08:00:00 AM,034XX N KEDZIE AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,33,21,2010,-87.707717277,41.942796484
02/10/2002 01:10:00 AM,063XX S LOWE AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2002,-87.640835937,41.778671235
06/19/2024 02:50:00 AM,062XX S DREXEL AVE,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,20,42,2024,-87.604330677,41.781582109
03/14/2008 09:30:00 AM,013XX S INDEPENDENCE BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2008,-87.719444134,41.86365286
03/20/2005 08:00:00 PM,035XX S COTTAGE GROVE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,36,2005,-87.610166099,41.830318923
08/22/2023 05:00:00 PM,021XX N LINCOLN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2023,-87.642430659,41.920915732
12/15/2015 11:00:00 PM,050XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46,3,2015,-87.667978956,41.97288286
09/17/2003 09:00:00 PM,042XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,26,2003,-87.731276855,41.881978499
02/01/2005 05:30:00 AM,001XX N ABERDEEN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2005,-87.654453134,41.884876072
08/09/2001 11:30:00 PM,025XX S HOMAN AV,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,NA,NA,2001,-87.709803143,41.845947098
07/14/2001 02:00:00 PM,108XX S NORMAL AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.635160574,41.697816946
02/23/2015 03:25:00 PM,032XX W FULLERTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),35,22,2015,-87.709790316,41.924690405
08/28/2014 07:30:00 PM,030XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, GROUNDS",25,31,2014,-87.685226278,41.839197368
03/21/2004 10:00:00 PM,049XX W BERTEAU AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45,15,2004,-87.750435117,41.957033275
08/31/2011 02:00:00 AM,036XX W PALMER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,22,2011,-87.71866403,41.92092103
10/31/2023 10:00:00 PM,026XX W 55TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,63,2023,-87.689233864,41.793777433
12/10/2022 10:00:00 PM,029XX S LYMAN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,60,2022,-87.652594177,41.841338479
03/15/2002 07:00:00 PM,055XX N KIMBALL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39,13,2002,-87.713700545,41.981961352
03/29/2014 01:50:00 PM,122XX S LOWE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,53,2014,-87.638100178,41.671700459
11/22/2001 06:30:00 PM,082XX S SAWYER AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.703593023,41.74369947
04/15/2014 10:00:00 PM,039XX W DIVERSEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,21,2014,-87.725020214,41.931813785
07/27/2023 03:34:00 AM,089XX S WOODLAWN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,47,2023,-87.595022675,41.73255889
06/27/2004 10:00:00 PM,048XX W GRACE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,45,15,2004,-87.748501645,41.949754016
05/02/2003 09:30:00 AM,027XX W 36TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),12,58,2003,-87.693432213,41.827371671
04/07/2003 07:55:36 AM,090XX S CRANDON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,48,2003,-87.568262144,41.730800358
04/06/2007 06:00:00 PM,069XX S WOODLAWN AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,5,69,2007,-87.595242336,41.769361384
05/15/2023 08:30:00 PM,013XX S SAWYER AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,24,29,2023,-87.706822118,41.864089641
01/31/2024 04:10:00 PM,030XX N PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,31,21,2024,-87.727116856,41.936662939
09/15/2002 04:00:00 AM,074XX S YATES BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,7,43,2002,-87.566389244,41.759811611
07/23/2008 08:00:00 PM,049XX S VINCENNES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),4,38,2008,-87.613866651,41.805234824
10/24/2022 08:00:00 AM,045XX N MOBILE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38,15,2022,-87.784448189,41.96283754
11/16/2002 02:00:00 AM,075XX S EBERHART AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2002,-87.612657138,41.757679703
07/15/2016 09:00:00 PM,052XX S PAULINA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,16,61,2016,-87.667134379,41.798495062
09/15/2023 07:45:00 AM,113XX S FORRESTVILLE AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,9,50,2023,-87.609531667,41.688407249
01/22/2020 09:00:00 PM,105XX S ARTESIAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),19,72,2020,-87.682759679,41.702111225
06/30/2017 02:00:00 AM,082XX S ANTHONY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,8,45,2017,-87.580222106,41.745361074
05/30/2003 06:00:00 PM,061XX S CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,15,66,2003,-87.693480841,41.782305334
04/25/2007 01:16:58 AM,132XX S RIVERDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,9,54,2007,-87.609434626,41.653616637
03/05/2007 10:00:00 PM,015XX E 71ST PL,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,5,43,2007,-87.587629837,41.765135411
05/07/2023 08:00:00 PM,009XX W MONTANA ST,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,43,7,2023,-87.651246176,41.926382791
02/16/2022 11:45:00 PM,044XX W FULLERTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,20,2022,-87.738143416,41.924349659
01/15/2016 12:00:00 PM,001XX W WASHINGTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42,32,2016,-87.633223046,41.883209085
05/14/2003 02:00:00 PM,052XX W MADISON ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,SIDEWALK,29,25,2003,-87.755370011,41.880367915
12/27/2010 11:45:00 PM,038XX N OSCEOLA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,17,2010,-87.813277112,41.949423549
04/10/2020 08:00:00 AM,0000X E 103RD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2020,-87.621647077,41.706285374
07/03/2024 10:15:00 PM,118XX S LOOMIS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,53,2024,-87.656546624,41.678789423
09/06/2016 07:00:00 AM,067XX S ROCKWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,15,66,2016,-87.688304107,41.770925978
04/17/2010 11:30:00 PM,028XX W NELSON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33,21,2010,-87.698585298,41.936654195
02/23/2003 02:30:00 PM,023XX W HARRISON ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,2,28,2003,-87.684611298,41.873914242
06/11/2006 01:00:00 PM,0000X E HARRISON ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,2,32,2006,-87.625556882,41.874418933
12/02/2002 06:00:00 PM,005XX W 58TH ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",RESIDENCE,3,68,2002,-87.638487923,41.789005771
06/20/2008 10:00:00 PM,026XX N ELSTON AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),1,22,2008,-87.683916158,41.929494816
08/29/2001 12:00:00 AM,081XX S LANGLEY AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2001,-87.607674252,41.746470797
06/09/2023 08:15:00 AM,051XX S PULASKI RD,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,23,62,2023,-87.723350952,41.799808989
08/02/2003 09:00:00 AM,052XX S ARCHER AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,23,57,2003,-87.734682102,41.799964648
11/30/2010 07:00:00 AM,008XX E 55TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,41,2010,-87.605620246,41.794965928
02/14/2008 03:30:00 PM,057XX N BROADWAY,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),48,77,2008,-87.660143418,41.986053237
07/08/2015 11:15:00 PM,009XX W IRVING PARK RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46,6,2015,-87.652755068,41.954514468
09/20/2010 12:15:00 AM,077XX S BURNHAM AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,7,43,2010,-87.557039116,41.754655401
02/05/2002 11:00:00 PM,128XX S ESCANABA AV,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,NA,NA,2002,-87.553198703,41.661929053
04/01/2015 07:00:00 PM,102XX S PEORIA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,34,73,2015,-87.645299373,41.708163835
12/18/2022 08:10:00 AM,039XX W ROOSEVELT RD,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,24,29,2022,-87.723168162,41.866200165
08/06/2013 12:00:00 PM,087XX S PARNELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,71,2013,-87.63751161,41.735148479
07/17/2014 10:00:00 PM,044XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,28,26,2014,-87.735961599,41.876959033
11/23/2008 07:00:00 AM,079XX S WOOD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),21,71,2008,-87.668266261,41.749299145
09/11/2015 09:30:00 PM,013XX W ERIE ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,27,24,2015,-87.661594427,41.893427956
12/08/2023 06:00:00 PM,014XX N LONG AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2023,-87.760845106,41.906693432
09/05/2012 08:00:00 PM,012XX W AINSLIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,48,3,2012,-87.66019055,41.971451635
09/19/2011 04:00:00 PM,003XX W 26TH ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),11,34,2011,-87.635869775,41.845467044
04/07/2017 12:00:00 PM,024XX S HOYNE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,31,2017,-87.678185446,41.84805158
12/30/2009 06:30:00 PM,029XX W IRVING PARK RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33,16,2009,-87.700987028,41.9539615
06/21/2018 07:00:00 PM,071XX S CLYDE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2018,-87.573854732,41.765764181
04/21/2001 07:00:00 PM,016XX S CHRISTIANA AV,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,NA,NA,2001,-87.709223325,41.857645479
05/02/2014 08:00:00 PM,017XX W CULLOM AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,47,6,2014,-87.673167678,41.959715934
05/12/2002 12:19:23 AM,113XX S STATE ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,34,49,2002,-87.622990213,41.688729981
04/27/2012 07:00:00 PM,062XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,66,2012,-87.68367553,41.780595495
06/07/2019 03:10:00 PM,028XX W 21ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,30,2019,-87.697390745,41.85372763
10/23/2005 10:00:00 AM,022XX W DIVISION ST,MOTOR VEHICLE THEFT,AUTOMOBILE,HOSPITAL BUILDING/GROUNDS,32,24,2005,-87.682916451,41.903092417
11/10/2009 04:20:00 PM,0000X S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2009,-87.647344977,41.881299246
02/02/2004 01:00:00 PM,003XX E OHIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,8,2004,-87.618219564,41.892633655
